"ID","poids","aa_region","aa_zme","aa_milieu_residence","aa_sexe","aa_nom_region","fs_FCS","fs_HDDS","abs_agric_index","abs_nagric_index","abs_ubt_pc","abs_pdam_inv","abs_ractif","abs_superficie_pc","abs_stock_pc","adap_nb_assistance","adap_educ_cm","adap_nb_culture","adap_eco_div","adap_LhCSI_inv","trans_hygiene_index","trans_acces_eau","trans_electricite","trans_cuisson","trans_sol_log","trans_intrants","trans_proximite"
1959,801.794981108718,"2","7","1","1","Région 2",41,6,0,6.33910880486222,0,14.7791164658635,0.333333333333333,0,11.1111111111111,0,2,0,85.9784374203534,4,43.079794610768,2,1,0,1,0,89.001437268834
1960,801.794981108718,"2","7","1","1","Région 2",37.5,4,0,8.33531829145467,0,48.0066658120754,0.571428571428571,0,7.14285714285714,0,5,0,19.1412343399679,4,69.4899532501741,2,1,0,1,0,100
1961,801.794981108718,"2","7","1","1","Région 2",39,6,0,6.37522420474648,0,53.6082474226804,0.5,0,10,0,6,0,85.9784374203534,4,58.0799946661576,2,1,0,1,0,97.0691880131123
1907,783.977314861858,"2","7","1","1","Région 2",70,6,0,4.37602401050267,0,46.9200524246396,0.333333333333333,0,5,0,5,0,16.1483013582864,4,58.0799946661576,2,1,1,1,0,89.001437268834
1908,783.977314861858,"2","7","1","1","Région 2",76.5,7,0,3.70663942181563,0,49.5354053188081,0.5,0,0,0,4,0,85.9784374203534,4,57.2467553991028,2,1,0,1,0,89.001437268834
1921,801.794981108718,"2","7","1","1","Région 2",62.5,6,0,4.69937676453383,0,28.9585320802972,0.714285714285714,0,0,0,1,0,85.9784374203534,4,59.0322681142203,2,1,0,1,0,89.001437268834
1922,801.794981108718,"2","7","1","1","Région 2",69,5,0,6.63999855287101,0,48.0883772608878,0.428571428571429,0,0,0,2,0,23.808096484759,4,60.4606782863144,2,1,0,1,0,89.001437268834
1923,801.794981108718,"2","7","1","1","Région 2",100.5,11,0,9.81975694165332,0,48.6057638328003,0.25,0,0,0,3,0,23.808096484759,4,65.7561956649643,2,1,0,1,0,89.001437268834
1962,783.977314861858,"2","7","1","1","Région 2",45,4,0,5.04049123113832,0,70.5497382198953,0.5,0,0,0,5,0,12.9644639679089,4,69.7453444049258,2,1,0,1,0,95.7565589483419
1963,783.977314861858,"2","7","1","1","Région 2",35.5,6,0,4.58550367049939,0,64.5687645687646,0.5,0,8.33333333333333,0,1,0,85.9784374203534,4,58.0799946661576,2,1,0,1,0,87.5360312753901
1964,783.977314861858,"2","7","1","1","Région 2",66,6,0,3.82642459566426,0,67.2294817207459,0.5,0,0,0,4,0,16.1483013582864,4,70.2041583362212,2,1,0,1,0,75.6964578990946
1965,783.977314861858,"2","7","1","1","Région 2",32.5,4,0,4.99969712350758,0,41.839762611276,0.461538461538462,0,3.84615384615385,0,2,0,0,4,50.991637516984,2,1,0,1,0,88.880063228979
5406,2316.3996043823,"2","7","1","1","Région 2",51,8,0,5.34998794259247,0,43.4235237382034,0.4,0,20,0,1,0,85.9784374203534,4,66.2561392251972,2,1,0,1,0,81.131153975668
5407,2316.3996043823,"2","7","1","1","Région 2",43,7,0,5.19540804837786,0,27.3221075502444,0.666666666666667,0,27.3333333333333,0,1,0,85.9784374203534,4,57.3218366228559,2,1,0,1,0,98.5345940065561
5408,2316.3996043823,"2","7","1","1","Région 2",58.5,8,0,5.34748829425031,0,46.2415759460861,0.4,0,23.2,0,6,0,93.823229627941,4,83.0019189520806,2,1,0,1,0,81.131153975668
5409,2316.3996043823,"2","7","1","1","Région 2",55,9,0,4.93808621765216,0,44.2557935677143,0.666666666666667,0,36.6666666666667,0,1,0,90.6393922375636,4,81.6687361247928,2,1,0,1,0,92.9707273519636
5414,2316.3996043823,"2","7","1","1","Région 2",62,10,0,3.98387414946136,0,47.9075577763898,0.4,0,25,0,5,0,85.9784374203534,4,85.0016931930123,2,1,0,1,0,88.8722666908148
5415,2316.3996043823,"2","7","1","1","Région 2",59,10,0,5.65765924051698,0,49.2764661081493,0.4,0,30,0,5,0,16.1483013582864,4,79.3561373714373,2,1,0,1,0,79.8107283727335
5416,2316.3996043823,"2","7","1","1","Région 2",68,8,0,3.80141419091818,0,60.7254383857795,0.666666666666667,0,50,0,4,0,85.9784374203534,4,78.5365510067699,2,1,0,1,0,71.3238462694173
5417,2316.3996043823,"2","7","1","1","Région 2",67,9,0,3.45613478253609,0,59.4306049822064,0.285714285714286,0,16.4285714285714,0,5,0,85.9784374203534,4,65.2728076006932,2,1,0,1,0,83.9169855720464
7465,2316.3996043823,"2","7","1","1","Région 2",52,6,0,4.77337642217679,0,62.992125984252,1,0,8,1,4,0,85.9784374203534,2,62.2565907433339,2,0,0,1,0,78.3453223792896
1909,432.416327742771,"2","7","1","1","Région 2",67.5,6,0,2.89212820819012,0,34.8124428179323,0.4,0,0,0,1,0,85.9784374203534,4,56.7468118388698,2,1,0,1,0,100
1910,432.416327742771,"2","7","1","1","Région 2",63,5,0,2.89212820819012,0,43.1034482758621,0.5,0,0,0,1,0,85.9784374203534,4,49.6456356240492,2,1,0,1,0,89.001437268834
1911,432.416327742771,"2","7","1","1","Région 2",74,7,0,10.0177329295961,0,42.3452768729642,0.666666666666667,0,11.1111111111111,0,2,0,85.9784374203534,4,61.4129517343771,2,1,0,1,0,100
1924,432.416327742771,"2","7","1","1","Région 2",89.5,10,0,9.256418641433,0,71.4923107189654,0.666666666666667,0,0,0,6,0,92.1552077924124,4,59.1909803555641,2,1,0,1,0,89.001437268834
1925,432.416327742771,"2","7","1","1","Région 2",66,5,0,5.98816688745223,0,56.4106289689832,0.5,0,0,0,3,0,85.9784374203534,4,57.2467553991028,2,1,0,1,0,89.001437268834
1926,432.416327742771,"2","7","1","1","Région 2",63,6,0,4.54153228250555,0,45.7047814761614,0.5,0,0,0,1,0,85.9784374203534,4,57.2467553991028,2,1,0,1,0,89.001437268834
1966,432.416327742771,"2","7","1","2","Région 2",60,5,0,7.80214397130857,0,42.012987012987,0.375,0,0,0,1,0,12.9644639679089,4,81.49168852948,2,1,0,1,0,81.8351975046142
1967,432.416327742771,"2","7","1","1","Région 2",68,7,0,9.30976119015808,0,50.0572599602194,0.8,0,50,0,2,0,92.1552077924124,4,60.7463603207332,2,1,0,1,0,98.5345940065561
1968,432.416327742771,"2","7","1","1","Région 2",37,6,0,4.69837776096204,0,58.8634047474551,0.714285714285714,0,7.14285714285714,0,6,0,93.823229627941,2,61.1138626056586,2,1,0,1,0,87.4224537736993
1912,432.416327742771,"2","7","1","1","Région 2",69.5,6,0,4.39888550695719,0,62.7306273062731,0.4,0,9,0,3,0,14.4802795227578,4,58.7465860798015,2,1,0,1,0,100
1913,432.416327742771,"2","7","1","1","Région 2",67,8,0,5.15305261025491,0,50.7955936352509,0.5,0,10,0,5,0,14.4802795227578,4,59.7464732002674,2,1,0,1,0,100
1927,432.416327742771,"2","7","1","1","Région 2",55.5,7,0,4.31585593602998,0,13.4016093635699,0.4,0,0,1,1,0,85.9784374203534,1,64.7459088025966,2,0,0,1,0,89.001437268834
1928,432.416327742771,"2","7","1","1","Région 2",100.5,8,0,6.69770589365669,0,56.9045730124683,0.428571428571429,0,0,0,6,0,85.9784374203534,4,60.4606782863144,2,1,0,1,0,100
1969,432.416327742771,"2","7","1","1","Région 2",40,6,0,7.76517189943491,0,57.8995020371209,0.666666666666667,0,6.66666666666667,0,3,0,85.9784374203534,4,58.0799946661576,2,1,0,1,0,83.9169855720464
1970,432.416327742771,"2","7","1","1","Région 2",58,9,0,5.39440670146769,0,64.2420555382858,0.8,0,24,0,6,0,92.1552077924124,4,58.7465860798015,2,1,0,1,0,83.9169855720464
2200,432.416327742771,"2","7","1","1","Région 2",47,9,0,8.16430653735621,0,54.4607190412783,0.5,0,0,0,4,0,0,4,50.4788748911041,2,1,0,1,0,98.5345940065561
2206,432.416327742771,"2","7","1","1","Région 2",67.5,6,0,3.47656924924546,0,44.5714285714286,0.4,0,0,0,1,0,14.4802795227578,4,56.7468118388698,2,1,0,1,0,89.001437268834
2209,432.416327742771,"2","7","1","1","Région 2",62,6,0,2.79289604401521,0,43.7671187419619,0.5,0,0,1,1,0,14.4802795227578,1,59.7464732002674,2,1,0,1,0,89.001437268834
3142,753.06710932863,"2","7","1","1","Région 2",83,8,0,5.86843069696378,0,36.3501483679525,0.4,0,54,0,6,0,20.8092561754966,4,83.0019189520806,2,1,1,1,0,100
3143,753.06710932863,"2","7","1","1","Région 2",63.5,7,0,4.57845642366728,0,42.8884026258206,0.5,0,10,0,6,0,14.4802795227578,4,63.2564778637997,2,1,0,1,0,100
3144,753.06710932863,"2","7","1","1","Région 2",66,6,0,4.9091353746111,0,48.8745980707395,0.666666666666667,0,0,0,3,0,85.9784374203534,4,53.8118319593236,2,1,0,1,0,100
3148,753.06710932863,"2","7","1","1","Région 2",39,6,0,9.33545425700499,0,38.1192203351793,0.5,0,8.33333333333333,0,3,0,12.9644639679089,4,58.9132339332125,2,1,0,1,0,78.3531189174538
3149,753.06710932863,"2","7","1","1","Région 2",52,7,0,9.65331279557753,0,53.0646051905025,0.692307692307692,0,3.84615384615385,0,2,0,85.9784374203534,4,58.5927572920376,2,1,0,1,0,92.9707273519636
3150,753.06710932863,"2","7","1","1","Région 2",44,5,0,3.49527001323776,0,33.2509270704574,0.666666666666667,0,33.3333333333333,0,1,0,85.9784374203534,2,52.4344388445826,2,1,0,1,0,100
3174,753.06710932863,"2","7","1","2","Région 2",20,3,0,5.29599947391353,0,48.7433277952561,0.555555555555556,0,0,0,1,0,23.808096484759,2,50.6809143858216,2,0,0,1,0,89.001437268834
3175,753.06710932863,"2","7","1","1","Région 2",94,9,0,5.0598806597225,0,41.7182163570776,0.5,0,25,0,4,0,77.6749282696546,4,65.7561956649643,2,1,0,1,0,89.001437268834
3176,753.06710932863,"2","7","1","1","Région 2",59,6,0,3.23772122210269,0,59.7223465359675,0.666666666666667,0,0,0,5,0,92.1552077924124,4,61.58999932969,2,1,0,1,0,89.001437268834
2201,536.282544741569,"2","7","1","1","Région 2",48.5,9,0,3.75767244340381,0,56.457242582897,1,0,25,0,2,0,0,2,64.7459088025966,2,1,0,1,0,95.7487624101778
2202,536.282544741569,"2","7","1","1","Région 2",44,7,0,8.47559477295664,0,45.1900516189582,0.666666666666667,0,15.5,0,4,0,85.9784374203534,4,63.0794302684869,2,1,0,1,0,97.2219649417858
2203,536.282544741569,"2","7","1","1","Région 2",37,6,0,9.10785145414731,0,49.330269053091,0.7,0,12,0,1,0,85.9784374203534,4,62.7324640255119,2,1,0,1,0,81.131153975668
2207,536.282544741569,"2","7","1","1","Région 2",63,6,0,6.50687663552178,0,38.18359375,0.3,0,10,0,2,0,85.9784374203534,4,60.7463603207332,2,1,0,1,0,100
2208,536.282544741569,"2","7","1","1","Région 2",67.5,7,0,5.72241660812196,0,54.1450777202073,0.4,0,14,0,6,0,16.1483013582864,4,58.7465860798015,2,1,0,1,0,100
2210,536.282544741569,"2","7","1","1","Région 2",64,6,0,5.31269808087409,0,40.0898652021967,0.428571428571429,0,0,1,1,0,85.9784374203534,1,60.4606782863144,2,1,0,0,0,89.001437268834
2211,536.282544741569,"2","7","1","1","Région 2",59,7,0,5.78154317505534,0,51.3338740680659,0.5,0,0,0,4,0,23.808096484759,4,57.2467553991028,2,1,0,1,0,89.001437268834
2212,536.282544741569,"2","7","1","1","Région 2",65,7,6.11471074993834,6.16464023940716,0,43.3821877690494,0.333333333333333,0,16.6666666666667,0,6,0,85.9784374203534,4,59.7464732002674,2,1,0,1,0,89.001437268834
3147,536.282544741569,"2","7","1","1","Région 2",53,6,0,3.85491870078998,0,57.8125,0.666666666666667,0,17.3333333333333,0,6,0,14.4802795227578,4,78.1587314612605,2,1,0,1,0,97.2219649417858
3145,2075.09327946644,"2","7","1","1","Région 2",69,6,0,3.62449387234974,0,43.1578947368421,0.4,0,0,0,1,0,14.4802795227578,4,49.1456920638163,2,0,0,1,0,100
3146,2075.09327946644,"2","7","1","1","Région 2",66,6,0,5.49813124248496,0,60.3068585168505,0.333333333333333,0,5,0,1,0,85.9784374203534,4,61.58999932969,2,1,0,1,0,100
3152,2075.09327946644,"2","7","1","2","Région 2",26.5,4,0,7.41684753023243,0,27.2226926333615,0.5,0,0,0,1,0,85.9784374203534,2,46.146344253653,2,1,0,1,0,98.5345940065561
3154,2075.09327946644,"2","7","1","1","Région 2",38,6,0,5.28668280836074,0,25.1958224543081,0.375,0,0,0,3,0,85.9784374203534,3,37.7119852115446,2,1,1,1,0,95.7565589483419
3155,2075.09327946644,"2","7","1","1","Région 2",54,6,0,7.60219592171733,0,51.0958904109589,0.444444444444444,0,0,0,4,0,85.9784374203534,4,58.0799946661576,2,1,0,1,0,92.9707273519636
3177,2075.09327946644,"2","7","1","1","Région 2",55.5,5,0,2.64215816703829,0,48.7140929398776,0.666666666666667,0,0,0,3,0,85.9784374203534,4,55.1248571434475,2,0,0,1,0,89.001437268834
3178,2075.09327946644,"2","7","1","1","Région 2",60,6,0,6.42712165890508,0,60.2200716478268,0.333333333333333,0,4.16666666666667,0,3,0,85.9784374203534,2,51.7919000752281,2,1,0,1,0,89.001437268834
3179,2075.09327946644,"2","7","1","1","Région 2",46.5,5,0,3.89171957519926,0,56.9582839129525,0.4,0,10,0,3,0,85.9784374203534,4,58.7465860798015,2,1,0,1,0,100
4227,2075.09327946644,"2","7","1","1","Région 2",55,7,0,6.62702172950651,0,52.4549763033175,0.666666666666667,0,33.3333333333333,0,1,0,85.9784374203534,4,78.1587314612605,2,1,0,1,0,98.5345940065561
4866,1276.04818270068,"2","1","1","1","Région 2",50,5,7.79126798803277,4.68668831459911,1.022,15.2777777777778,0.4,0.9,40,0,4,4,0,4,67.6024741634969,1,1,0,1,5,70.6916543829389
4867,1276.04818270068,"2","1","1","1","Région 2",46,5,2.29301653122688,5.38771850279272,1.168,17.3677279862912,0.4,0.6,38,0,3,4,0,4,58.457814211667,1,1,0,1,5,67.9136193247247
4868,1276.04818270068,"2","1","1","1","Région 2",51,6,0,4.68668831459911,1.095,27.264325323475,1,1.5,72.5,0,3,4,0,4,77.6013453681553,1,1,1,1,5,80.6673320941914
4869,1276.04818270068,"2","1","1","1","Région 2",46,7,1.52867768748459,3.93812323114451,0.73,17.627840697507,0.5,1,35,0,3,4,0,4,78.189584763795,1,1,0,1,5,76.2711141138598
6740,1276.04818270068,"2","1","1","1","Région 2",99,8,0,7.69181305911556,0,20.6153846153846,0.666666666666667,0,50,1,5,0,85.9784374203534,4,55.1248571434475,2,1,0,1,0,66.4482133312808
7448,1276.04818270068,"2","1","1","1","Région 2",46,7,7.02692914429048,3.27571259546769,0.625714285714286,18.2561307901907,0.428571428571429,0.857142857142857,49.2857142857143,0,2,3,0,4,75.4481494075769,2,1,0,0,5,5.44249261473755
7449,1276.04818270068,"2","1","1","1","Région 2",32.5,6,0,4.17885757313689,0,53.3361418062802,0.6,0,20,0,2,0,85.9784374203534,4,51.8429110209264,2,1,0,1,0,81.9721646207976
7451,1276.04818270068,"2","1","1","1","Région 2",37.5,7,5.49825145680589,4.08209767287212,0,29.9920021327646,0.5,1.5,37.5,0,1,3,0,4,51.3429674606934,2,1,0,1,4,81.9721646207976
7452,1276.04818270068,"2","1","1","1","Région 2",50,8,7.02692914429048,5.25417987585509,0,24.5508982035928,0.5,0.666666666666667,21.6666666666667,0,2,3,0,4,58.1108479686921,2,1,0,0,4,13.526053171506
5968,582.086036107397,"2","1","1","1","Région 2",78,10,0,4.50737847667211,0,54.1351983166228,0.666666666666667,0,50,0,6,0,16.1483013582864,4,89.3550085760957,2,1,0,1,0,92.9707273519636
5969,582.086036107397,"2","1","1","1","Région 2",52,6,7.02692914429048,4.51363461680156,1.94666666666667,42.0408163265306,0.666666666666667,1.16666666666667,33.3333333333333,0,3,4,0,4,73.9214220569609,1,1,0,1,5,89.001437268834
5970,582.086036107397,"2","1","1","1","Région 2",55,5,7.02692914429048,5.4352533980537,2.19,33.2669404014596,0.666666666666667,1.83333333333333,43.3333333333333,0,3,4,0,4,78.5365510067699,1,1,0,1,5,86.0706252819463
5971,582.086036107397,"2","1","1","1","Région 2",59,10,0,4.8033335348175,0,49.4204230123154,0.666666666666667,0,66.6666666666667,0,5,0,23.808096484759,4,86.0220515078762,2,1,0,0,0,90.1926922937493
6728,582.086036107397,"2","1","1","1","Région 2",54,8,0,4.30376541643918,0,36.6357069143447,1,0,41,0,2,0,85.9784374203534,4,65.1302154551168,2,1,0,1,0,81.9721646207976
6729,582.086036107397,"2","1","1","1","Région 2",59,5,0,3.62836049312063,0,35.700575815739,0.428571428571429,0,12.8571428571429,0,6,0,85.9784374203534,4,83.5732830209183,2,1,0,1,0,87.406860697371
6730,582.086036107397,"2","1","1","1","Région 2",48.5,7,0,4.61780441521387,0,34.6534653465347,1,0,42,1,3,0,23.808096484759,4,68.2559134661289,2,1,0,1,0,85.9414547039271
6731,582.086036107397,"2","1","1","1","Région 2",55,9,0,3.2106302616316,0,48.5976789168279,0.6,0,16,0,1,0,85.9784374203534,4,79.4919142885483,2,1,0,1,0,75.5672873210754
7464,582.086036107397,"2","1","1","1","Région 2",54,6,21.5438454178131,12.6558472644345,0,57.7639751552795,0.833333333333333,1.125,28.3333333333333,2,6,4,85.9784374203534,4,49.1902159025037,2,1,0,1,5,81.9721646207976
6693,2404.54040654451,"2","7","1","1","Région 2",63,9,0,4.36166190911191,0,49.6879875195008,0.714285714285714,0,12.1428571428571,0,6,0,16.1483013582864,4,80.7164626767301,2,1,0,1,0,76.3208532474089
6694,2404.54040654451,"2","7","1","1","Région 2",66,6,0,4.35400816221566,0,61.072298943948,1,0,55,0,5,0,85.9784374203534,4,100,2,1,0,1,0,88.8722666908148
6695,2404.54040654451,"2","7","1","1","Région 2",74,10,0,3.45613478253609,0,39.2184035476718,0.666666666666667,0,33.3333333333333,0,6,0,16.1483013582864,4,95.0005643976708,2,1,0,1,0,83.1634196457129
6696,2404.54040654451,"2","7","1","1","Région 2",68,9,0,3.62867409865111,0,58.8057805304113,1,0,42.5,0,6,0,85.9784374203534,4,96.4899953364677,2,1,0,1,0,85.9414547039271
7458,2404.54040654451,"2","7","1","1","Région 2",64,9,0,4.7606761533791,0,36.4498958574404,0.5,0,22.5,0,1,0,85.9784374203534,4,81.49168852948,2,1,0,1,0,40.6154268687898
7459,2404.54040654451,"2","7","1","1","Région 2",70,9,0,3.89387502587354,0,53.0645161290323,0.666666666666667,0,32.3333333333333,0,2,0,85.9784374203534,4,64.9229563979094,2,1,0,1,0,81.8429940427784
7461,2404.54040654451,"2","7","1","2","Région 2",57,6,0,3.83140833208349,0,60.7212205270458,1,0,26,0,1,0,85.9784374203534,4,85.0016931930123,2,1,0,1,0,85.9414547039271
7462,2404.54040654451,"2","7","1","1","Région 2",57,8,0,4.14168295926197,0,64.6819797956995,0.5,0,22.5,0,1,0,85.9784374203534,4,73.3464149067403,2,1,1,1,0,87.406860697371
7468,2404.54040654451,"2","7","1","1","Région 2",84,7,0,5.06456438415674,0.0933333333333333,54.7077922077922,0.666666666666667,0,33.3333333333333,2,6,0,14.4802795227578,4,64.7459088025966,2,1,0,1,0,97.2219649417858
6697,1216.60792174844,"2","1","1","1","Région 2",66,10,0,4.50737847667211,0,45.2234062441578,0.4,0,17,0,5,0,85.9784374203534,4,79.4919142885483,2,1,0,1,0,60.7969019578921
6698,1216.60792174844,"2","1","1","1","Région 2",61,9,0,3.62867409865111,0,58.1329561527581,0.4,0,22.6,0,6,0,85.9784374203534,4,83.0019189520806,2,1,0,1,0,87.2540837686975
6699,1216.60792174844,"2","1","1","1","Région 2",63,8,0,3.62867409865111,0,44.4230917057422,0.333333333333333,0,20.8333333333333,0,5,0,16.1483013582864,4,81.6687361247928,2,1,0,1,0,62.262307951336
6700,1216.60792174844,"2","1","1","1","Région 2",54,10,0,3.86470887192124,0,43.6454731493896,0.5,0,18.75,0,4,0,85.9784374203534,4,78.9919707283154,2,1,0,1,0,62.262307951336
6701,1216.60792174844,"2","1","1","1","Région 2",54,5,0,2.71661007751617,0,48.3241225866647,0.375,0,11.25,0,5,0,85.9784374203534,4,70.8466971055757,2,1,0,1,0,62.262307951336
7453,1216.60792174844,"2","1","1","1","Région 2",58,9,0,3.27790986370743,0,43.423649739817,0.5,0,22.5,0,2,0,85.9784374203534,4,83.9914063306446,2,1,0,1,0,75.5672873210754
7454,1216.60792174844,"2","1","1","2","Région 2",60,7,0,4.41827468319316,0,49.9772209567198,0.25,0,22.5,0,1,0,85.9784374203534,4,73.3464149067403,2,1,0,1,0,66.5135455411582
7456,1216.60792174844,"2","1","1","1","Région 2",70,9,0,3.66251025705411,0,47.4792968182479,0.4,0,19.8,0,1,0,85.9784374203534,4,83.0019189520806,2,1,0,1,0,24.524615902672
7457,1216.60792174844,"2","1","1","1","Région 2",72,10,0,3.89803064864171,0,42.4785658612627,1,0,42.5,0,1,0,85.9784374203534,4,73.2553490684582,2,1,0,1,0,83.1634196457129
4851,2404.54040654451,"2","9","1","1","Région 2",47,6,8.55560683177507,4.25305147926457,2.114,14.6987951807229,0.4,1,40,0,3,4,85.9784374203534,4,56.4580399707353,2,1,0,0,5,70.1247947063379
4852,2404.54040654451,"2","9","1","1","Région 2",57,5,5.49825145680589,5.34128226375941,1.2775,11.5712545676005,0.5,1.25,50,0,3,4,0,4,58.457814211667,2,1,0,1,4,80.5067586273537
4853,2404.54040654451,"2","9","1","1","Région 2",50,4,3.05735537496917,3.99447352340891,0,21.2087202208113,1,1,50,0,1,3,0,4,50.8566944366135,2,1,0,0,5,83.4297740760773
4854,2404.54040654451,"2","9","1","1","Région 2",49,6,1.52867768748459,4.68668831459911,0.292,16.7754157019575,0.4,0.7,109,0,3,3,77.6749282696546,4,48.8569201956818,2,1,0,0,4,72.3176338432204
4855,2404.54040654451,"2","9","1","1","Région 2",45,6,1.52867768748459,4.08728324229701,0,29.3869832683055,0.666666666666667,1.33333333333333,116.666666666667,0,5,3,0,4,67.6024741634969,2,1,0,0,5,72.3098373050563
4856,2404.54040654451,"2","9","1","1","Région 2",49,7,1.52867768748459,3.63729065917654,0.851666666666667,26.6869996187572,0.333333333333333,0.833333333333333,25,0,3,3,0,4,68.9219864546317,1,1,1,0,5,81.7058101904332
4857,2404.54040654451,"2","9","1","1","Région 2",56,6,2.29301653122688,3.93812323114451,0.243333333333333,29.4759825327511,0.5,0.791666666666667,25,0,1,3,0,4,50.5097281936386,2,1,0,0,5,78.9121820558907
4858,2404.54040654451,"2","9","1","1","Région 2",50,6,1.52867768748459,5.08735439733275,0,30.203572912339,0.5,0.8125,43.75,0,3,3,0,4,68.0887471875768,2,1,1,0,5,73.4930790556456
7463,2404.54040654451,"2","9","1","1","Région 2",50,7,25.8950905994372,7.06017230706884,0.538,54.6419098143236,0.8,0.8,80,2,3,4,0,4,46.8571459547501,1,1,0,1,5,63.3774695649941
4945,1300.52617119286,"2","1","1","1","Région 2",66,6,0,4.8269898251452,0,32.952691680261,0.444444444444444,0,0,0,1,0,85.9784374203534,4,49.3678892016976,2,1,0,1,0,89.001437268834
4946,1300.52617119286,"2","1","1","1","Région 2",66,6,0,5.61544935586072,0,42.4324324324324,0.444444444444444,0,0,0,4,0,92.1552077924124,4,59.1909803555641,2,1,0,1,0,89.001437268834
4948,1300.52617119286,"2","1","1","1","Région 2",30,4,0,5.5218835049287,0,27.0521151847101,1,0,0,1,3,0,85.9784374203534,3,58.457814211667,2,1,0,1,0,89.001437268834
4949,1300.52617119286,"2","1","1","1","Région 2",62,7,0,8.4914041086387,0,37.9539310962077,0.5,0,16.6666666666667,0,5,0,85.9784374203534,4,59.7464732002674,2,1,0,1,0,89.001437268834
4950,1300.52617119286,"2","1","1","1","Région 2",66,8,0,6.50732798084487,0,41.6937671984144,0.5,0,6.25,0,3,0,14.4802795227578,3,62.246191001432,2,1,0,1,0,89.001437268834
4951,1300.52617119286,"2","1","1","1","Région 2",65.5,5,0,4.96251604246667,0,53.5051180135479,0.6,0,10,0,1,0,85.9784374203534,3,58.7465860798015,2,1,0,1,0,89.001437268834
4956,1300.52617119286,"2","1","1","2","Région 2",37,6,0,7.84938691143064,0.0035,34.6881569726699,0.7,0,15,0,1,0,85.9784374203534,2,54.1009173786923,2,1,0,1,0,81.1233574375038
4957,1300.52617119286,"2","1","1","1","Région 2",51,8,7.02692914429048,7.59517808869088,0.208571428571429,52.8826213189548,0.428571428571429,0.285714285714286,21.4285714285714,0,1,1,85.9784374203534,4,59.0322681142203,2,1,0,1,4,81.131153975668
4958,1300.52617119286,"2","1","1","1","Région 2",26,5,0,3.99100212758034,0,32.1148825065274,0.428571428571429,0,1,0,1,0,85.9784374203534,2,51.3157633511967,2,0,0,1,0,95.7487624101778
4947,815.020465333192,"2","1","1","1","Région 2",34.5,5,18.4460511584032,5.69888738410293,0.423,20.0795228628231,0.6,0.6,0,0,1,3,12.9644639679089,4,1.14606377947873,2,1,0,1,6,83.4375706142414
4952,815.020465333192,"2","1","1","1","Région 2",38.5,5,19.4451778829752,7.02951424118829,0,41.5486736228839,0.333333333333333,0.666666666666667,0,0,1,5,0,2,45.8572588342843,2,1,0,0,6,89.001437268834
4953,815.020465333192,"2","1","1","1","Région 2",41,4,31.6281299370728,8.00301468332877,3.11857142857143,29.838216489687,0.285714285714286,1.14285714285714,35.7142857142857,0,1,3,0,2,45.1430537482372,2,1,0,0,6,89.001437268834
4954,815.020465333192,"2","1","1","1","Région 2",40.5,5,4.20436165015102,5.52799990645435,1.61333333333333,35.9555359135887,0.666666666666667,1,0,0,3,3,0,2,41.878181546819,2,0,0,0,4,89.001437268834
4955,815.020465333192,"2","1","1","1","Région 2",44,3,27.4237682869217,5.32138755905621,1.26428571428571,38.194730579951,0.428571428571429,1.71428571428571,21.4285714285714,0,1,4,0,3,40.9259080987562,2,0,0,0,6,89.001437268834
4959,815.020465333192,"2","1","1","1","Région 2",28,7,16.3873137042486,6.9600470860894,0.134,45.4918032786885,0.4,0.8,11,0,1,2,85.9784374203534,2,40.2117030127092,2,0,0,0,6,76.8799163858458
4960,815.020465333192,"2","1","1","1","Région 2",37,6,5.49825145680589,3.2322605468418,0,17.4502942268968,0.666666666666667,0.888888888888889,0,0,1,2,77.6749282696546,3,40.7671958574125,1,0,0,0,5,95.7565589483419
4961,815.020465333192,"2","1","1","1","Région 2",35.5,8,7.02692914429048,13.6574729085661,0.292,32.632464255677,0.4,0.6,100,0,1,2,85.9784374203534,4,48.8127099082286,2,1,0,1,4,92.9707273519636
5942,815.020465333192,"2","1","1","1","Région 2",41,9,7.02692914429048,6.04122992806165,0.292,29.2869770182675,0.6,0.6,22,0,1,2,85.9784374203534,4,41.2115901331751,2,0,0,0,5,75.5672873210754
7079,1290.54873023137,"2","1","1","1","Région 2",63,6,0,4.79913831322533,0,33.4821428571429,0.5,0,0,0,3,0,85.9784374203534,4,50.4788748911041,2,1,0,1,0,89.001437268834
7092,1290.54873023137,"2","1","1","1","Région 2",55,7,0,5.95532732146664,0,44.340723453909,0.333333333333333,0,41.6666666666667,0,6,0,16.1483013582864,4,74.825774393041,2,1,0,1,0,81.1233574375038
7093,1290.54873023137,"2","1","1","2","Région 2",50,7,0,5.29777207358951,0.005,34.7630922693267,0.333333333333333,0.5,83.3333333333333,0,1,2,85.9784374203534,4,44.833319069529,2,1,0,1,5,64.5687245899094
7094,1290.54873023137,"2","1","1","1","Région 2",56.5,7,0,8.25406239812655,0,19.1726618705036,0.5,0,39.5,0,1,0,0,4,59.7464732002674,2,1,0,1,0,97.0691880131123
7095,1290.54873023137,"2","1","1","1","Région 2",43,7,0,5.54400463908645,0,25.6810442678774,0.4,0,12.6,0,3,0,0,3,52.458491488872,2,1,0,1,0,98.5345940065561
